Part Number,Part Description,Vendor Name,Customer Part Number,Vendor Part Number,EANUPC Code,Plant,Vendor Number,Size,Weight,Volume,Unit,Category ID,Availability Flag,Available Quantity,Backlog Information,Backlog ETA,License Flag,BOM Flag,Warranty Flag,Bulk Freight Flag,Material Long Description,Length,Width,Height,Dimension Unit,Weight Unit,Volume Unit,Category,Material Creation Reason code,Media Code,Material Language Code,Substitute Material,Superseded Material,Manufacturer Vendor Number,Sub-Category,Product Family,Purchasing Vendor,Material Change Code,Action code,Price Status,New Material Flag,Vendor Subrange,Case Qty,Pallet Qty,Direct Order identifier,Material Status,Discontinued / Obsoleted date,Release Date,Fulfilment type,Music Copyright Fees,Recycling Fees,Document Copyright Fees,Battery Fees,Tax Percent,Discount in Percent,Customer Reservation Number,Customer Reservation Qty,Agreement ID,Level ID,Period,Points,Company code,Company code Currency,Customer Currency Code,Customer Price Change Flag,Substitute Flag,Availability (Local Stock),Availability (Central Stock),Creation Reason Type,Creation Reason Value,Plant 01 Available Quantity,Plant 02 Available Quantity,VAT Rate,Product Group,MRP Controller,Shipping Country,Local Stock Backlog Quantity,Local Stock Backlog ETA,Central Stock Backlog Quantity,Central Stock Backlog ETA,Total Fees,Category Description,Sub-Category Description,Category ID Description
4937330,EB 830G7 I7 16G 256G 250 IR W10P,HP,,1X7Q9PA,,NZ01,500066,,0.999,0,EA,1013,,10,0,,,,,,ELITEBOOK 830 G7 I7-10810U 6 CORE VPRO FHD (1920X1080) 250N UMA UHD IR CAMERA 16GB 256GB NVME WINDOWS 10 PRO,0,0,0,CM,KG,L,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,450780,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,10,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4937331,EB 830G7 I7 16G 512G 250 IR 4G W10P,HP,,1X7R0PA,,NZ01,500066,,0.999,0,EA,1013,,21,0,,,,,,ELITEBOOK 830 G7 I7-10810U 6 CORE VPRO FHD (1920X1080) 250N UMA UHD IR CAMERA 16GB 512GB NVME INTEL XMM 7360 LTE WINDOWS 10 PRO,0,0,0,CM,KG,L,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,450780,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,21,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4937332,EB 830G7 I7 16G 512G 1000 IR SV4 4G W10P,HP,,1X7R1PA,195123000000,NZ01,500066,,0.999,0,EA,1013,,2,0,,,,,,ELITEBOOK 830 G7 I7-10810U 6 CORE VPRO FHD (1920X1080) 1000N UMA UHD IR CAMERA SV REFLECT 16GB 512GB NVME INTEL XMM 7360 LTE WINDOWS 10 PRO,0,0,0,CM,KG,L,0,C,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,C,,450780,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4937333,EB 850G7 I7 16G 512G DSC IR UHD 4G W10P,HP,,1X7R7PA,,NZ01,500066,,0.999,0,EA,1013,,0,0,,,,,,ELITEBOOK 850 G7 I7-10810U 6 CORE VPRO UHD (3840X2160) 400N DSC GEFORCE MX250 IR CAMERA 16GB 512GB NVME INTEL XMM 7360 LTE WINDOWS 10 PRO,0,0,0,CM,KG,L,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,450780,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4937334,EB 830G7 I7NV 8G 256G 250 IR W10P,HP,,1X7R8PA,,NZ01,500066,,0.999,0,EA,1013,,0,0,,,,,,ELITEBOOK 830 G7 I7-10710U 6 CORE FHD (1920X1080) 1000N UMA UHD IR CAMERA SV REFLECT 8GB 256GB NVME WINDOWS 10 PRO,0,0,0,CM,KG,L,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,450780,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4937335,EB 840G7 I5NV 8G 256G 250 IR W10P,HP,,201V3PA,195123000000,NZ01,500066,,1.999,0.001,EA,1013,,259,100,20200925,,,,,ELITEBOOK 840 G7 I5-10210U 4 CORE FHD (1920X1080) 250N UMA UHD IR CAMERA 8GB 256GB NVME WINDOWS 10 PRO,1,1,1,CM,KG,L,0,C,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,C,,450780,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,259,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4937336,EB 840G7 I5 16G 256G 1000 IR SV4 W10P,HP,,201V4PA,195123000000,NZ01,500066,,0.999,0.001,EA,1013,,0,0,,,,,,ELITEBOOK 840 G7 I5-10310U 4 CORE VPRO FHD (1920X1080) 1000N UMA UHD IR CAMERA SV REFLECT 16GB 256GB NVME WINDOWS 10 PRO,1,1,1,CM,KG,L,0,C,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,C,,450780,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4938554,PBX36011G6 I5-10210Y 11 8GB/256 PC,HP,,1F4Y1PA,,NZ01,500066,,0.999,0,EA,1013,,0,0,,,,,,PBX36011G6 I5-10210Y 11 8GB/256 PC INTEL I5-10210Y 11.6 HD LED SVA TS UMA WEBCAM 8GB LPDDR3 256GB SSD AC+BT 3C BATT W10 PRO64 1YR WRTY,0,0,0,CM,KG,L,0,C,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,C,,450780,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940189,ZB 14IN I5-10210U 16GB 512GB NVME,HP,,207W0PA,,NZ01,500066,,0,0,EA,1013,,0,0,,,,,,Zbook firefly 14IN FHD 400nit Narrow Bezel AG i5-10210u 16GB (1x16) 512GB NVMe Quadro P520 GFX WLAN IR Webcam Backlit KB Windows Pro 10 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,X,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940190,ZB 14IN I7-10510U 16GB 256GB NVME,HP,,207W1PA,195123000000,NZ01,500066,,0,0,EA,1013,,4,0,,,,,,Zbook Firefly14IN FHD 400nit Narrow Bezel AG i7-10510u 16GB (1x16) 256GB NVMe Quadro P520 4GB GFX WLAN IR Webcam Backlit KB Windows Pro 10 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,X,,0,0,STANDARD,STANDARD,4,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940191,ZB 14IN I5-10210U 8GB 256GB NVME,HP,,207W2PA,,NZ01,500066,,0,0,EA,1013,,0,0,,,,,,Zbook Firefly 14IN FHD 250nit Narrow Bezel AG i5-10210u 8GB (1x8) 256GB NVMe Quadro P520 4GB GFX WLAN IR Webcam Backlit KB Windows Pro 10 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,X,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940192,ZB 14IN I7-10810U 32GB 1TB NVME,HP,,207W3PA,195123000000,NZ01,500066,,0,0,EA,1013,,5,0,,,,,,Zbook Firefly 14IN UHD Narrow Bezel AG HDR-400 550nits i7-10810u 32GB (2x16) 1TB NVMe Quadro P520 4GB GFX WLAN IR Webcam Backlit KB Windows Pro 10 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,X,,0,0,STANDARD,STANDARD,5,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940193,ZB 14IN I7-10810U 16GB 512GB NVME,HP,,207W4PA,195123000000,NZ01,500066,,0,0,EA,1013,,2,5,20201006,,,,,Zbook Firefly 14IN FHD AG 1000nits Privacy Narrow Bezel i7-10810u 16GB (1x16) 512GB NVMe Quadro P520 4GB GFX WLAN IR Webcam Backlit KB Windows Pro 10 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940194,ZB 15.6IN I5-10210U 8GB 256GB NVME,HP,,207W6PA,195123000000,NZ01,500066,,0,0,EA,1013,,1,0,,,,,,Zbook Firefly 15.6IN FHD 250nit Narrow Bezel AG i5-10210u 8GB (1x8) 256GB NVMe Quadro P520 4GB GFX WLAN IR Webcam Backlit KB Windows 10 Pro 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,1,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940195,ZB 15.6IN I5-10310U 16GB 512GB NVME,HP,,207W7PA,195123000000,NZ01,500066,,0,0,EA,1013,,0,3,20201021,,,,,Zbook Firefly 15.6IN FHD 400nit Narrow Bezel AG i5-10310u 16GB (1x16) 512GB NVMe Quadro P520 4GB GFX WLAN IR Webcam Backlit KB Windows 10 Pro 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,X,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940196,ZB 15.6IN I7-10810U 32GB 1TB NVME,HP,,207W9PA,195123000000,NZ01,500066,,0,0,EA,1013,,2,4,20200925,,,,,Zbook firefly 15.6IN UHD AG UWVA 400 Narrow Bezel i7-10810u 32GB (2x16) 1TB NVMe Quadro P520 4GB GFX WLAN IR Webcam Backlit KB Windows 10 Pro 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,X,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940197,ZB 15.6IN I7-10710U 32GB 512GB NVME,HP,,208T5PA,195123000000,NZ01,500066,,0,0,EA,1013,,0,5,20201021,,,,,Zbook Firefly 15.6IN FHD 400nit Narrow Bezel AG i7-10710u 32GB (2x16) 512GB NVMe UMA GFX WLAN 4G IR Webcam Backlit KB Windows 10 Pro 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940198,ZB 14IN I7-10710U 16GB 512GB NVME,HP,,208T7PA,195123000000,NZ01,500066,,0,0,EA,1013,,18,0,,,,,,Zbook firefly 14IN FHD 400nit Narrow Bezel AG UMA GFX i7-10710u 16GB (1x16) 512GB NVMe WLAN IR Webcam Backlit KB 4G Windows Pro 10 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,18,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
4940199,ZB 14IN I7-10810U 16GB 512GB NVME,HP,,208T9PA,,NZ01,500066,,0,0,EA,1013,,10,0,,,,,,Zbook Firefly 14IN FHD 250nit Narrow Bezel AG Touch i7-10810u 16GB (1x16) 512GB NVMe Quadro P520 4GB GFX WLAN IR Webcam Backlit KB Windows Pro 10 3-3-3,0,0,0,,,,0,N,,,,,500066,103,HP Computers Notebooks & Tablets,103300,NEW,NEW,N,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,10,0,,,Z01,NZ,0,,0,,0,Computers,Notebooks & Tablets,Notebooks
